"full_name","Tm","Conf","Year","minutes","sos","srs","FG/40","FGA/40","FG%","FG3/40","FG3A/40","FG3%","FG2/40","FG2A/40","FG2%","FT/40","FTA/40","FT%","ORB/40","DRB/40","TRB/40","AST/40","STL/40","BLK/40","TOV/40","PF/40","PTS/40","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/40","OBPM","DBPM","BPM"
"Stephen Clark","The Citadel","Southern",2020,326,"-1.00","-13.82","3.80","7.60","0.500","0.40","2.30","0.158","3.40","5.30","0.651","0.50","1.00","0.500","1.30","3.60","4.90","2.80","1.00","2.00","2.90","3.30","8.50","9.3","0.524","0.306","0.129","3.8","9.9","6.8","12.7","1.3","5.4","26.7","13.2","0.00","0.20","0.20","0.025","-3.4","-1.4","-4.8"
"Stephen Clark","The Citadel","Southern",2021,586,"-1.45","-6.07","4.20","6.80","0.620","0.10","0.80","0.167","4.10","6.00","0.682","1.50","2.80","0.537","2.00","5.90","7.90","3.70","1.30","3.10","2.80","3.30","10.10","16.5","0.619","0.120","0.410","5.5","15.6","10.6","15.3","1.7","7.4","25.5","13.0","0.80","0.80","1.60","0.109","0.0","2.0","2.0"
"Stephen Clark","The Citadel","Southern",2022,981,"-1.97","-6.80","5.10","9.50","0.539","0.40","1.40","0.286","4.70","8.00","0.584","1.60","3.00","0.548","1.70","6.00","7.70","4.60","0.80","3.10","2.90","3.90","12.20","16.7","0.562","0.151","0.315","4.6","15.8","10.4","21.3","1.1","7.9","21.3","17.3","1.40","1.10","2.50","0.103","-1.6","2.2","0.6"
"Stephen Clark","The Citadel","Southern",2023,1106,"-3.77","-12.13","7.60","15.40","0.492","0.40","1.80","0.224","7.20","13.70","0.526","3.30","4.80","0.672","1.80","5.80","7.60","3.30","1.00","2.10","3.40","2.90","18.80","20.1","0.531","0.115","0.314","5.3","16.4","11.0","19.9","1.5","6.2","16.1","27.9","1.40","1.10","2.40","0.088","0.4","-0.4","0.0"
"Stephen Clark","South Carolina","SEC",2024,261,"6.48","10.98","3.50","7.20","0.489","0.30","1.10","0.286","3.20","6.10","0.525","1.40","2.50","0.563","2.30","6.00","8.30","2.90","0.60","2.00","2.10","6.10","8.70","11.6","0.522","0.149","0.340","6.7","17.9","12.2","13.4","0.9","5.2","20.4","13.8","0.20","0.40","0.60","0.092","-2.5","3.7","1.2"
"Ta'Lon Cooper","Morehead State","OVC",2020,695,"-6.42","-10.96","3.80","8.40","0.452","1.80","4.60","0.388","2.00","3.80","0.530","2.60","3.30","0.807","1.00","3.90","4.90","5.40","1.60","0.60","2.10","2.40","12.00","18.0","0.604","0.548","0.390","2.7","10.8","6.7","24.9","2.2","1.6","17.6","15.2","1.70","0.80","2.50","0.143","0.0","-0.5","-0.4"
"Ta'Lon Cooper","Morehead State","OVC",2021,906,"-4.33","-0.95","3.90","9.60","0.410","1.70","4.30","0.388","2.30","5.30","0.429","1.70","2.80","0.609","0.40","2.40","2.90","4.90","1.20","0.70","2.60","2.20","11.30","12.7","0.515","0.452","0.295","1.4","6.8","4.3","23.8","1.8","2.1","19.5","17.6","1.10","1.50","2.60","0.115","-0.8","1.0","0.2"
"Ta'Lon Cooper","Morehead State","OVC",2022,1154,"-3.43","0.79","3.70","9.00","0.408","1.40","4.20","0.333","2.30","4.90","0.471","1.90","3.00","0.651","0.80","4.50","5.30","7.00","1.10","0.80","2.60","2.10","10.70","15.2","0.512","0.462","0.331","2.4","12.5","7.7","32.2","1.6","2.0","19.7","16.9","2.00","2.00","4.00","0.140","1.1","1.1","2.2"
"Ta'Lon Cooper","Minnesota","Big Ten",2023,1137,"7.86","-0.30","3.80","9.50","0.395","1.30","3.40","0.378","2.50","6.10","0.405","1.90","3.10","0.614","0.60","3.80","4.40","6.90","1.20","1.00","2.90","2.30","10.70","13.6","0.488","0.362","0.325","1.9","10.8","6.4","35.8","1.8","2.4","21.0","18.9","0.90","0.90","1.70","0.060","1.0","0.7","1.7"
"Ta'Lon Cooper","South Carolina","SEC",2024,1145,"6.48","10.98","4.20","8.80","0.480","2.00","4.30","0.459","2.30","4.50","0.500","1.30","1.90","0.717","1.30","3.70","5.00","5.00","0.80","0.30","1.40","1.70","11.70","16.5","0.606","0.484","0.210","3.7","11.2","7.4","23.9","1.2","0.8","12.9","14.6","2.90","1.20","4.10","0.144","4.2","2.0","6.2"
"Tae Davis","Seton Hall","Big East",2023,428,"8.50","11.00","2.00","6.10","0.323","0.20","1.70","0.111","1.80","4.40","0.404","4.40","6.40","0.691","3.40","5.00","8.40","2.00","2.00","0.50","2.20","5.00","8.50","11.4","0.468","0.277","1.046","9.8","14.5","12.2","9.0","2.9","1.3","19.8","14.5","0.30","0.80","1.10","0.105","-1.7","3.0","1.2"
"Tae Davis","Notre Dame","ACC",2024,833,"8.06","4.94","4.90","10.20","0.484","0.30","1.80","0.184","4.60","8.40","0.549","3.90","5.40","0.723","2.70","5.10","7.80","1.60","0.90","0.50","2.30","3.70","14.10","15.6","0.552","0.178","0.526","7.9","14.6","11.3","9.2","1.3","1.5","15.3","20.3","1.30","1.20","2.40","0.116","0.0","1.5","1.5"
"Tae Davis","Notre Dame","ACC",2025,1017,"6.92","7.07","6.60","14.00","0.476","0.60","2.10","0.302","6.00","11.90","0.507","5.70","7.80","0.724","2.40","4.40","6.90","2.30","0.80","0.10","2.70","3.10","19.60","18.9","0.554","0.149","0.561","7.4","13.4","10.5","12.6","1.2","0.2","13.3","27.2","2.30","0.80","3.10","0.123","2.6","-0.1","2.5"
"Tae Davis","Oklahoma","SEC",2026,717,"7.07","12.79","7.00","13.70","0.510","0.30","2.10","0.158","6.60","11.50","0.575","3.80","5.50","0.694","3.20","5.00","8.30","3.40","0.90","0.30","2.00","3.90","18.10","18.9","0.556","0.155","0.400","9.3","13.9","11.6","15.6","1.3","0.8","11.0","22.4","1.90","0.50","2.40","0.135","2.9","0.1","3.1"
"Tamar Bates","Indiana","Big Ten",2022,465,"8.08","12.71","3.80","11.20","0.338","1.50","4.90","0.298","2.30","6.30","0.370","1.70","2.10","0.833","0.60","2.80","3.40","1.70","0.70","0.30","1.90","2.70","10.80","6.6","0.442","0.438","0.185","1.8","8.0","5.0","7.9","1.0","1.0","13.5","18.3","-0.10","0.50","0.50","0.040","-2.0","1.2","-0.8"
"Tamar Bates","Indiana","Big Ten",2023,713,"8.88","14.94","4.30","10.90","0.392","2.10","5.60","0.374","2.20","5.30","0.411","1.40","1.50","0.926","0.60","2.60","3.10","2.20","0.90","0.10","1.40","3.40","12.00","10.0","0.517","0.510","0.139","1.7","6.9","4.5","9.1","1.3","0.3","10.8","16.7","0.80","0.70","1.40","0.081","0.1","0.8","0.9"
"Tamar Bates","Missouri","SEC",2024,874,"7.30","3.27","7.00","14.20","0.495","1.60","4.20","0.385","5.40","10.10","0.541","4.00","4.30","0.926","1.10","3.20","4.30","2.00","1.10","0.30","2.40","3.00","19.70","18.4","0.605","0.293","0.305","3.2","9.6","6.4","10.9","1.6","0.8","13.0","24.2","2.10","0.20","2.30","0.105","3.4","-0.9","2.4"
"Tari Eason","Cincinnati","AAC",2021,451,"7.21","3.99","5.90","12.90","0.462","0.60","2.60","0.241","5.30","10.30","0.517","2.40","4.20","0.574","4.60","7.50","12.10","2.70","2.40","2.60","4.40","5.30","14.90","18.3","0.502","0.200","0.324","12.6","21.8","17.1","14.3","3.4","7.0","23.0","23.5","0.10","0.90","1.00","0.093","-0.3","3.0","2.7"
"Tari Eason","Louisiana State","SEC",2022,806,"8.30","17.45","9.40","18.10","0.521","1.40","3.90","0.359","8.00","14.20","0.564","7.50","9.30","0.803","3.70","7.10","10.80","1.60","3.20","1.80","3.60","4.50","27.70","33.4","0.615","0.214","0.515","10.5","19.8","15.2","10.1","4.5","6.2","13.8","31.8","3.40","2.50","5.90","0.294","9.0","5.7","14.7"
"Tasos Kamateros","South Dakota","Summit",2020,78,"-3.84","-1.74","6.70","10.80","0.619","0.50","2.10","0.250","6.20","8.70","0.706","3.60","5.10","0.700","3.60","6.20","9.70","1.50","0.50","0.50","0.50","8.20","17.40","22.5","0.660","0.190","0.476","11.6","18.2","15.1","7.3","0.7","1.3","3.7","17.7","0.40","0.10","0.40","0.216","-0.4","-0.6","-1.0"
"Tasos Kamateros","South Dakota","Summit",2021,533,"-3.50","-1.25","6.40","12.20","0.521","1.10","3.20","0.349","5.30","9.00","0.583","2.00","2.60","0.765","1.80","6.50","8.30","1.70","0.30","0.60","1.80","5.30","15.80","16.3","0.589","0.264","0.209","5.5","17.8","12.0","8.4","0.4","1.7","11.8","19.8","1.20","0.50","1.70","0.127","-0.4","-1.4","-1.8"
"Tasos Kamateros","South Dakota","Summit",2022,845,"-5.61","-4.43","6.10","13.30","0.457","2.60","6.80","0.375","3.60","6.50","0.543","2.10","2.40","0.863","1.30","6.70","8.00","2.90","0.50","0.60","2.00","3.90","16.90","18.5","0.581","0.511","0.181","4.0","20.8","12.4","14.4","0.7","1.6","12.3","21.8","2.20","0.80","3.00","0.143","1.8","-1.0","0.8"
"Tasos Kamateros","South Dakota","Summit",2023,873,"-3.32","-9.87","6.70","14.90","0.449","2.60","6.50","0.401","4.10","8.40","0.486","1.80","2.20","0.830","1.80","7.30","9.10","2.40","0.50","0.40","2.50","2.00","17.80","18.2","0.559","0.437","0.145","5.3","21.5","13.5","13.5","0.7","1.2","13.5","24.4","1.60","0.60","2.10","0.098","2.1","-2.3","-0.2"
"Tasos Kamateros","Vanderbilt","SEC",2024,429,"8.16","0.19","3.70","9.20","0.404","2.80","7.60","0.370","0.90","1.70","0.556","1.00","1.40","0.733","1.30","3.60","4.90","0.40","0.60","0.50","0.90","3.50","11.30","10.5","0.570","0.818","0.152","3.4","10.9","6.9","1.9","0.8","1.3","8.6","13.8","0.60","0.10","0.70","0.063","0.1","-0.2","-0.1"
"Taylor Bol Bowen","Florida State","ACC",2024,338,"9.27","9.52","4.40","9.50","0.463","0.80","3.90","0.212","3.60","5.60","0.638","1.90","2.80","0.667","3.60","6.20","9.70","0.90","2.10","1.80","2.40","4.90","11.50","14.6","0.531","0.413","0.300","10.0","18.0","13.9","4.1","3.0","5.0","18.0","16.0","0.30","0.50","0.80","0.093","-0.3","2.2","1.9"
"Taylor Bol Bowen","Florida State","ACC",2025,724,"6.43","8.43","4.50","9.50","0.477","1.60","3.90","0.414","2.90","5.60","0.520","2.20","2.80","0.780","1.90","6.40","8.30","1.30","1.60","2.40","2.30","2.60","12.80","16.2","0.593","0.407","0.291","5.7","18.0","11.9","6.2","2.3","7.1","17.7","16.4","0.80","1.30","2.10","0.119","1.4","3.2","4.6"
"Taylor Bol Bowen","Alabama","SEC",2026,401,"13.95","23.03","4.40","10.80","0.407","2.10","7.10","0.296","2.30","3.70","0.622","3.50","4.00","0.875","2.60","7.60","10.20","0.90","0.70","2.20","1.50","4.90","14.40","14.6","0.567","0.657","0.370","6.7","17.7","12.4","3.5","0.9","4.9","10.6","16.1","0.70","0.50","1.20","0.117","1.7","2.3","4.0"
"Terren Frank","TCU","Big 12",2021,120,"6.99","2.61","3.70","9.00","0.407","1.70","4.30","0.385","2.00","4.70","0.429","0.00","0.30","0.000","1.00","3.00","4.00","1.70","0.30","0.70","1.30","3.00","9.00","7.9","0.491","0.481","0.037","3.0","8.6","5.8","8.2","0.5","1.8","12.7","13.6","0.10","0.00","0.10","0.038","-1.0","0.0","-0.9"
"Terren Frank","Vanderbilt","SEC",2022,304,"8.05","11.00","3.20","8.90","0.353","0.70","3.40","0.192","2.50","5.50","0.452","1.10","1.70","0.615","2.20","4.20","6.40","0.80","0.90","0.70","2.40","4.50","8.00","5.3","0.411","0.382","0.191","6.4","12.4","9.4","3.9","1.3","2.0","19.5","15.5","-0.20","0.40","0.20","0.027","-3.9","1.3","-2.5"
"Terry Roberts","Bradley","MVC",2022,893,"1.19","5.79","7.70","17.10","0.454","1.80","5.20","0.345","6.00","11.90","0.502","2.80","4.00","0.700","1.20","5.60","6.80","5.70","2.20","0.80","4.30","3.30","20.10","21.1","0.530","0.304","0.236","3.5","15.7","9.7","32.0","3.2","2.2","18.3","29.4","1.70","1.90","3.60","0.160","2.9","3.0","5.9"
"Terry Roberts","Georgia","SEC",2023,872,"4.80","1.80","6.40","16.60","0.384","1.70","5.80","0.299","4.60","10.80","0.430","3.10","4.10","0.756","1.10","4.00","5.10","5.30","2.00","0.20","4.00","3.00","17.60","15.2","0.474","0.351","0.249","3.0","11.3","7.2","32.7","3.0","0.6","17.9","28.6","0.50","1.00","1.50","0.068","0.7","0.8","1.5"
"Theo Akwuba","Portland","WCC",2019,511,"0.51","-10.80","3.20","6.60","0.488","0.00","0.00",NULL,"3.20","6.60","0.488","1.60","3.60","0.435","2.70","6.70","9.50","0.50","0.60","3.60","1.80","5.60","8.00","11.8","0.482","0.000","0.548","8.0","19.3","13.7","2.9","0.9","10.5","17.9","13.3","0.10","0.60","0.60","0.050","-5.4","1.3","-4.2"
"Theo Akwuba","Portland","WCC",2020,280,"1.97","-6.53","5.30","9.40","0.561","0.00","0.00",NULL,"5.30","9.40","0.561","1.90","3.90","0.481","3.70","7.30","11.00","0.90","0.70","2.60","3.40","6.30","12.40","14.3","0.552","0.000","0.409","11.0","20.5","15.9","4.7","1.0","7.3","23.3","19.0","0.10","0.40","0.50","0.078","-3.6","0.4","-3.1"
"Theo Akwuba","Louisiana","Sun Belt",2021,726,"-5.50","-4.84","6.20","9.80","0.635","0.10","0.10","1.000","6.10","9.70","0.631","3.60","5.10","0.710","5.40","8.00","13.40","1.40","0.50","3.70","2.90","4.10","16.20","25.6","0.662","0.011","0.522","15.0","21.5","18.3","6.6","0.7","8.9","19.0","17.9","2.20","1.30","3.50","0.195","2.1","1.2","3.3"
"Theo Akwuba","Louisiana","Sun Belt",2022,641,"-2.91","-2.71","5.30","9.80","0.541","0.10","0.40","0.333","5.20","9.40","0.550","3.40","5.10","0.679","4.60","7.70","12.30","1.10","0.90","3.10","2.70","3.40","14.20","20.8","0.581","0.038","0.516","12.8","21.1","17.0","5.5","1.3","7.8","18.0","18.1","1.20","1.30","2.50","0.157","0.8","1.3","2.2"
"Theo Akwuba","Mississippi","SEC",2023,359,"7.30","5.73","3.70","8.10","0.452","0.00","0.00",NULL,"3.70","8.10","0.452","1.40","2.90","0.500","3.30","5.00","8.40","0.70","0.60","3.60","2.00","5.50","8.80","11.7","0.463","0.000","0.356","9.3","14.9","12.0","3.2","0.8","9.7","17.4","14.7","0.10","0.50","0.50","0.059","-3.5","2.6","-0.8"
"Tolu Smith","Western Kentucky","CUSA",2019,344,"0.96","3.14","4.90","8.40","0.583","0.00","0.00",NULL,"4.90","8.40","0.583","3.30","5.70","0.571","3.50","6.90","10.30","0.90","0.30","1.20","4.10","6.00","13.00","12.5","0.588","0.000","0.681","10.3","18.7","14.7","4.7","0.5","3.3","26.9","19.2","0.20","0.50","0.70","0.080","-4.1","-0.1","-4.2"
"Tolu Smith","Mississippi State","SEC",2021,922,"6.79","9.24","6.20","11.00","0.569","0.00","0.00",NULL,"6.20","11.00","0.569","3.90","6.60","0.589","4.30","6.70","11.00","1.60","0.70","0.90","3.00","3.40","16.40","20.8","0.580","0.000","0.597","13.0","18.3","15.8","8.2","1.1","2.5","17.3","21.4","2.20","1.40","3.60","0.154","3.0","0.7","3.7"
"Tony Perkins","Iowa","Big Ten",2021,147,"10.43","21.40","4.10","9.00","0.455","0.30","0.80","0.333","3.80","8.20","0.467","1.90","4.10","0.467","2.70","5.70","8.40","4.40","1.40","0.30","0.80","5.70","10.30","14.6","0.474","0.091","0.455","7.5","14.3","11.0","17.0","1.9","0.7","7.0","14.3","0.30","0.20","0.50","0.135","0.9","2.1","3.1"
"Tony Perkins","Iowa","Big Ten",2022,657,"6.87","18.90","6.00","13.50","0.446","1.00","3.20","0.321","5.00","10.30","0.485","3.20","4.00","0.800","1.90","3.40","5.40","3.60","1.90","0.20","2.00","3.80","16.30","17.6","0.528","0.239","0.293","5.3","9.5","7.4","15.3","2.8","0.5","11.5","21.1","1.50","0.80","2.30","0.142","2.0","1.9","3.9"
"Tony Perkins","Iowa","Big Ten",2023,950,"8.69","14.08","6.00","13.70","0.440","0.90","2.80","0.333","5.10","10.90","0.467","3.70","4.80","0.763","1.90","3.70","5.50","3.70","1.90","0.50","2.30","2.80","16.60","17.8","0.521","0.203","0.351","5.0","11.0","7.8","16.7","2.8","1.4","12.7","22.4","1.80","1.00","2.80","0.118","2.8","1.4","4.2"
"Tony Perkins","Iowa","Big Ten",2024,1049,"9.26","13.00","6.20","14.40","0.432","0.90","2.90","0.299","5.30","11.40","0.467","4.80","6.10","0.788","1.40","4.20","5.60","6.00","2.10","0.60","2.50","2.60","18.10","19.3","0.524","0.204","0.424","4.1","11.4","7.8","25.3","2.8","1.4","12.7","24.0","2.20","1.00","3.20","0.121","3.8","1.6","5.4"
"Tony Perkins","Missouri","SEC",2025,743,"9.49","19.49","4.90","10.20","0.479","0.90","3.00","0.309","4.00","7.30","0.548","4.20","5.50","0.757","1.30","3.00","4.30","4.30","1.90","0.30","2.70","3.30","14.90","16.1","0.580","0.289","0.542","4.1","8.7","6.5","19.0","2.7","0.9","17.6","19.3","1.50","0.80","2.30","0.125","3.1","2.1","5.1"
"Trace Young","Colorado State","MWC",2021,8,"1.06","8.06","0.00","5.00","0.000","0.00","5.00","0.000","0.00","0.00",NULL,"0.00","0.00",NULL,"0.00","0.00","0.00","0.00","0.00","0.00","5.00","5.00","0.00","-15.7","0.000","1.000","0.000","0.0","0.0","0.0","0.0","0.0","0.0","50.0","13.0","0.00","0.00","0.00","-0.194","-14.4","-3.4","-17.9"
"Trace Young","Colorado State","MWC",2022,4,"4.77","11.51","0.00","0.00",NULL,"0.00","0.00",NULL,"0.00","0.00",NULL,"0.00","0.00",NULL,"0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.0",NULL,NULL,NULL,"0.0","0.0","0.0","0.0","0.0","0.0",NULL,"0.0","0.00","0.00","0.00","0.015","-2.9","-1.7","-4.5"
"Trace Young","Colorado State","MWC",2023,33,"5.86","5.64","1.20","10.90","0.111","0.00","3.60","0.000","1.20","7.30","0.167","0.00","0.00",NULL,"0.00","0.00","0.00","2.40","0.00","0.00","1.20","1.20","2.40","-8.2","0.111","0.333","0.000","0.0","0.0","0.0","9.7","0.0","0.0","10.0","16.8","-0.10","0.00","-0.10","-0.176","-7.8","-4.0","-11.8"
"Trace Young","Louisiana State","SEC",2024,2,"6.75","8.14","0.00","0.00",NULL,"0.00","0.00",NULL,"0.00","0.00",NULL,"0.00","0.00",NULL,"0.00","0.00","0.00","0.00","0.00","0.00","20.00","20.00","0.00","-37.5",NULL,NULL,NULL,"0.0","0.0","0.0","0.0","0.0","0.0","100.0","24.6","0.00","0.00","0.00","-0.491","-25.0","-7.3","-32.3"
"Tramon Mark","Houston","AAC",2021,642,"5.37","21.66","5.30","14.00","0.379","1.20","4.50","0.260","4.10","9.40","0.437","3.90","5.00","0.765","1.50","4.40","5.90","3.40","1.90","0.30","2.30","3.40","15.60","16.4","0.478","0.326","0.362","4.1","12.4","8.2","16.0","2.8","1.0","12.4","23.1","1.30","1.60","2.80","0.177","0.1","2.7","2.8"
"Tramon Mark","Houston","AAC",2022,143,"6.47","22.55","7.00","15.40","0.455","1.40","5.00","0.278","5.60","10.30","0.541","4.50","4.80","0.941","0.80","3.90","4.80","4.80","2.80","0.60","2.80","4.80","19.90","23.3","0.563","0.327","0.309","2.4","11.1","6.8","23.2","4.3","1.9","13.7","26.1","0.50","0.40","0.80","0.236","1.8","4.9","6.7"
"Tramon Mark","Houston","AAC",2023,1090,"4.79","22.20","4.70","12.00","0.390","1.40","4.40","0.328","3.30","7.70","0.426","2.90","3.70","0.784","1.70","4.90","6.60","2.50","1.40","0.60","1.70","2.60","13.80","15.6","0.498","0.363","0.311","4.9","13.6","9.3","10.9","2.2","1.9","10.7","19.9","2.00","2.70","4.60","0.170","1.8","3.5","5.3"
"Tramon Mark","Arkansas","SEC",2024,1009,"8.15","6.12","6.70","13.90","0.480","1.40","3.90","0.364","5.20","10.00","0.526","5.20","6.50","0.804","0.60","4.60","5.20","2.30","1.40","1.00","2.10","3.50","19.90","19.1","0.588","0.283","0.466","1.8","12.7","7.5","11.9","2.0","2.4","11.2","23.7","2.40","0.80","3.10","0.124","3.2","1.2","4.4"
"Tre Gomillion","Cleveland State","Horizon",2020,874,"-2.45","-11.16","4.30","9.20","0.465","0.40","1.40","0.267","3.90","7.90","0.500","3.00","4.00","0.747","1.90","5.00","7.00","2.60","1.60","0.40","2.10","4.50","11.90","14.6","0.536","0.149","0.431","5.4","14.5","9.9","14.0","2.3","1.1","15.6","16.5","1.30","0.90","2.10","0.098","-1.4","0.0","-1.4"
"Tre Gomillion","Cleveland State","Horizon",2021,762,"-4.82","-5.12","5.90","11.80","0.500","0.20","1.00","0.150","5.70","10.70","0.534","2.70","4.30","0.634","2.70","4.40","7.10","3.40","1.20","0.30","2.50","3.80","14.60","17.2","0.531","0.089","0.366","8.1","12.7","10.4","17.5","1.8","0.8","15.4","21.0","1.50","0.70","2.20","0.114","-0.5","-0.5","-0.9"
"Tre Gomillion","Cleveland State","Horizon",2022,886,"-5.64","-1.78","5.60","10.80","0.521","0.80","2.00","0.400","4.80","8.80","0.549","2.50","3.70","0.675","2.00","4.50","6.50","4.10","1.60","0.40","2.90","4.30","14.60","17.0","0.580","0.188","0.346","6.3","13.2","9.8","19.3","2.4","1.1","18.6","19.5","1.80","1.20","3.00","0.135","0.4","0.0","0.4"
"Tre Gomillion","Missouri","SEC",2023,409,"6.89","11.41","4.40","9.00","0.489","0.60","1.70","0.353","3.80","7.30","0.520","2.00","2.80","0.690","2.20","4.20","6.50","3.70","2.10","0.30","2.20","4.60","11.30","14.7","0.548","0.185","0.315","6.7","12.4","9.6","15.7","2.9","0.9","17.2","15.9","0.70","0.40","1.10","0.105","0.7","0.5","1.2"
"Tre Mitchell","Massachusetts","A-10",2020,954,"3.79","1.12","8.60","17.90","0.481","1.60","4.70","0.330","7.10","13.20","0.535","4.20","5.70","0.728","1.90","7.40","9.30","2.40","1.30","1.30","4.20","3.90","23.00","22.2","0.556","0.262","0.318","5.5","22.2","13.7","15.6","1.9","3.5","17.0","31.9","1.60","1.40","3.00","0.126","3.4","0.9","4.3"
"Tre Mitchell","Massachusetts","A-10",2021,419,"1.03","4.77","7.90","15.30","0.519","1.40","3.80","0.375","6.50","11.50","0.567","6.00","7.80","0.768","1.70","7.20","8.90","2.80","1.50","1.90","2.70","3.30","23.30","26.9","0.613","0.250","0.513","4.7","21.5","12.7","15.6","2.1","4.8","12.3","26.6","1.50","0.80","2.30","0.215","6.0","2.3","8.3"
"Tre Mitchell","Texas","Big 12",2022,447,"8.87","17.01","6.90","14.40","0.478","1.30","4.10","0.326","5.50","10.30","0.539","3.60","4.50","0.800","2.70","5.80","8.50","2.90","1.50","1.40","3.10","3.70","18.70","22.7","0.566","0.286","0.311","8.2","18.0","13.1","16.5","2.4","4.3","15.9","26.3","1.10","1.00","2.10","0.188","4.3","3.9","8.2"
"Tre Mitchell","West Virginia","Big 12",2023,1020,"10.89","15.95","5.60","11.90","0.470","1.40","3.90","0.364","4.20","8.00","0.522","2.90","3.70","0.789","1.80","5.60","7.30","2.40","1.10","0.80","2.90","3.60","15.60","16.0","0.569","0.326","0.313","5.3","17.5","11.3","11.8","1.6","2.3","17.3","20.5","1.80","1.40","3.10","0.123","3.1","2.3","5.5"
"Tre Mitchell","Kentucky","SEC",2024,817,"7.46","16.79","5.00","10.40","0.484","1.20","4.00","0.305","3.80","6.40","0.595","2.80","3.80","0.744","2.40","7.10","9.50","3.50","0.90","1.30","1.90","3.50","14.10","17.1","0.578","0.385","0.366","6.8","18.3","12.9","13.1","1.3","3.3","13.5","16.9","1.80","0.90","2.70","0.133","2.4","1.7","4.1"
"Trey Bonham","Virginia Military Institute","Southern",2021,522,"-0.78","-0.41","5.50","11.00","0.503","1.60","4.00","0.404","3.90","7.00","0.560","3.10","4.40","0.719","1.20","3.80","5.10","3.10","2.00","0.10","2.20","3.10","15.80","17.9","0.606","0.364","0.399","3.6","9.6","6.8","14.0","2.8","0.2","14.6","19.0","1.30","0.50","1.80","0.138","0.0","0.1","0.0"
"Trey Bonham","Virginia Military Institute","Southern",2022,794,"-2.05","-2.47","6.60","13.90","0.478","1.60","4.50","0.348","5.10","9.40","0.540","5.00","6.10","0.826","1.30","5.10","6.40","5.80","1.90","0.20","3.20","3.90","19.90","22.8","0.592","0.322","0.438","3.8","13.3","8.9","28.4","2.8","0.5","15.9","25.8","2.80","0.80","3.60","0.182","1.4","-0.7","0.7"
